Qaz321!@,Account,Status
11/14/2022 01:22:32,Pinky_MALAYSIA45,Comment&Like - Pinky_MALAYSIA45 - Finished operation
11/14/2022 01:22:40,Pinky_MALAYSIA55,Comment&Like - Pinky_MALAYSIA55 - Finished operation
11/14/2022 01:22:51,Pinky_MALAYSIA38,Comment&Like - 'Pinky_MALAYSIA38' - Liking by using https://www.facebook.com/groups/5646866088722297/
11/14/2022 01:22:54,Pinky_MALAYSIA49,Comment&Like - 'Pinky_MALAYSIA49' - Liking by using https://www.facebook.com/groups/416063824057495
11/14/2022 01:22:54,Pinky_MALAYSIA11,Comment&Like - 'Pinky_MALAYSIA11' - Liking by using https://www.facebook.com/groups/5106606936106939/
11/14/2022 01:23:02,Pinky_MALAYSIA37,Comment&Like - Pinky_MALAYSIA37 - Finished operation
11/14/2022 01:23:03,Pinky_MALAYSIA40,Comment&Like - 'Pinky_MALAYSIA40' - Liking by using https://www.facebook.com/groups/416063824057495
11/14/2022 01:23:41,Pinky_MALAYSIA40,Comment&Like - Error executing for the 'Pinky_MALAYSIA40' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/416063824057495
11/14/2022 01:23:41,Pinky_MALAYSIA15,Comment&Like - Pinky_MALAYSIA15 - Finished operation
11/14/2022 01:23:43,Pinky_MALAYSIA23,Comment&Like - 'Pinky_MALAYSIA23' - Liking by using https://www.facebook.com/groups/553820536427516/
11/14/2022 01:23:43,Pinky_MALAYSIA24,Comment&Like - 'Pinky_MALAYSIA24' - Liking by using https://www.facebook.com/groups/1431949353999966
11/14/2022 01:24:21,Pinky_MALAYSIA11,Comment&Like - Pinky_MALAYSIA11 - Finished operation
11/14/2022 01:24:24,Pinky_MALAYSIA38,Comment&Like - Pinky_MALAYSIA38 - Finished operation
11/14/2022 01:24:25,Pinky_MALAYSIA17,Comment&Like - 'Pinky_MALAYSIA17' - Liking by using https://www.facebook.com/groups/431887672302308
11/14/2022 01:24:28,Pinky_MALAYSIA68,Comment&Like - 'Pinky_MALAYSIA68' - Liking by using https://www.facebook.com/groups/3070737906558681
11/14/2022 01:24:31,Pinky_MALAYSIA49,Comment&Like - Pinky_MALAYSIA49 - Finished operation
11/14/2022 01:24:46,Pinky_MALAYSIA64,Comment&Like - 'Pinky_MALAYSIA64' - Liking by using https://www.facebook.com/groups/478072124277063/
11/14/2022 01:25:18,Pinky_MALAYSIA23,Comment&Like - Pinky_MALAYSIA23 - Finished operation
11/14/2022 01:25:20,Pinky_MALAYSIA65,Comment&Like - 'Pinky_MALAYSIA65' - Liking by using https://www.facebook.com/groups/5646866088722297/
11/14/2022 01:25:23,Pinky_MALAYSIA24,Comment&Like - Pinky_MALAYSIA24 - Finished operation
11/14/2022 01:25:26,Pinky_MALAYSIA18,Comment&Like - 'Pinky_MALAYSIA18' - Liking by using https://www.facebook.com/groups/460183919270756/
11/14/2022 01:25:46,Pinky_MALAYSIA17,Comment&Like - Pinky_MALAYSIA17 - Finished operation
11/14/2022 01:25:47,Pinky_MALAYSIA6,Group Joiner - 'Pinky_MALAYSIA6' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/14/2022 01:25:55,Pinky_MALAYSIA68,Comment&Like - Pinky_MALAYSIA68 - Finished operation
11/14/2022 01:25:59,Pinky_MALAYSIA29,Comment&Like - 'Pinky_MALAYSIA29' - Liking by using https://www.facebook.com/groups/553820536427516/
11/14/2022 01:26:01,Pinky_MALAYSIA18,Comment&Like - Error executing for the 'Pinky_MALAYSIA18' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756/
11/14/2022 01:26:19,Pinky_MALAYSIA64,Comment&Like - Pinky_MALAYSIA64 - Finished operation
11/14/2022 01:26:23,Pinky_MALAYSIA6,Group Joiner - Error executing for the 'Pinky_MALAYSIA6' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
11/14/2022 01:26:44,Pinky_MALAYSIA65,Comment&Like - Pinky_MALAYSIA65 - Finished operation
11/14/2022 01:26:51,Pinky_MALAYSIA40,Group Joiner - 'Pinky_MALAYSIA40' - Executing using 'https://www.facebook.com/groups/619487189661079'
11/14/2022 01:27:26,Pinky_MALAYSIA40,Group Joiner - Error executing for the 'Pinky_MALAYSIA40' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/619487189661079
11/14/2022 01:27:32,Pinky_MALAYSIA29,Comment&Like - Pinky_MALAYSIA29 - Finished operation
11/14/2022 01:27:39,Pinky_MALAYSIA69,Group Joiner - 'Pinky_MALAYSIA69' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/14/2022 01:27:51,Pinky_MALAYSIA42,Comment&Like - 'Pinky_MALAYSIA42' - Liking by using https://www.facebook.com/groups/3070737906558681
11/14/2022 01:27:51,Pinky_MALAYSIA4,Group Joiner - 'Pinky_MALAYSIA4' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/14/2022 01:28:16,Pinky_MALAYSIA69,Group Joiner - Error executing for the 'Pinky_MALAYSIA69' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
11/14/2022 01:28:27,Pinky_MALAYSIA4,Group Joiner - Error executing for the 'Pinky_MALAYSIA4' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
11/14/2022 01:29:13,Pinky_MALAYSIA42,Comment&Like - Pinky_MALAYSIA42 - Finished operation
11/14/2022 01:31:20,Pinky_MALAYSIA6,Comment&Like - 'Pinky_MALAYSIA6' - Liking by using https://www.facebook.com/groups/449196020632208/
11/14/2022 01:31:56,Pinky_MALAYSIA6,Comment&Like - Error executing for the 'Pinky_MALAYSIA6' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/449196020632208/
11/14/2022 01:33:40,Pinky_MALAYSIA4,Comment&Like - 'Pinky_MALAYSIA4' - Liking by using https://www.facebook.com/groups/627810285725361
11/14/2022 01:34:15,Pinky_MALAYSIA4,Comment&Like - Error executing for the 'Pinky_MALAYSIA4' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/627810285725361
11/14/2022 01:34:31,Pinky_MALAYSIA36,Comment&Like - 'Pinky_MALAYSIA36' - Liking by using https://www.facebook.com/groups/3298767307028463
11/14/2022 01:34:53,Pinky_MALAYSIA34,Comment&Like - 'Pinky_MALAYSIA34' - Liking by using https://www.facebook.com/groups/492319909620920
11/14/2022 01:35:30,Pinky_MALAYSIA34,Comment&Like - Error executing for the 'Pinky_MALAYSIA34' account. : code  208  - account locked. URL: https://www.facebook.com/groups/492319909620920
11/14/2022 01:35:42,Pinky_MALAYSIA21,Comment&Like - 'Pinky_MALAYSIA21' - Liking by using https://www.facebook.com/groups/429397949131253/
11/14/2022 01:35:56,Pinky_MALAYSIA36,Comment&Like - Pinky_MALAYSIA36 - Finished operation
11/14/2022 01:36:45,Pinky_MALAYSIA63,Comment&Like - 'Pinky_MALAYSIA63' - Liking by using https://www.facebook.com/groups/1145357409405618
11/14/2022 01:37:03,Pinky_MALAYSIA32,Comment&Like - 'Pinky_MALAYSIA32' - Liking by using https://www.facebook.com/groups/534733661727844
11/14/2022 01:37:13,Pinky_MALAYSIA21,Comment&Like - Pinky_MALAYSIA21 - Finished operation
11/14/2022 01:38:18,Pinky_MALAYSIA63,Comment&Like - Pinky_MALAYSIA63 - Finished operation
11/14/2022 01:38:26,Pinky_MALAYSIA32,Comment&Like - Pinky_MALAYSIA32 - Finished operation
11/14/2022 01:39:29,Pinky_MALAYSIA61,Comment&Like - 'Pinky_MALAYSIA61' - Liking by using https://www.facebook.com/groups/3344076859208187/
11/14/2022 01:39:53,Pinky_MALAYSIA33,Comment&Like - 'Pinky_MALAYSIA33' - Liking by using https://www.facebook.com/groups/669531141125476
11/14/2022 01:40:26,Pinky_MALAYSIA70,Group Joiner - 'Pinky_MALAYSIA70' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/14/2022 01:40:41,Pinky_MALAYSIA8,Comment&Like - 'Pinky_MALAYSIA8' - Liking by using https://www.facebook.com/groups/833087687822674/
11/14/2022 01:40:48,Pinky_MALAYSIA16,Comment&Like - 'Pinky_MALAYSIA16' - Liking by using https://www.facebook.com/groups/627810285725361
11/14/2022 01:40:51,Pinky_MALAYSIA61,Comment&Like - Pinky_MALAYSIA61 - Finished operation
11/14/2022 01:40:54,Pinky_MALAYSIA6,Group Joiner - 'Pinky_MALAYSIA6' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/14/2022 01:41:02,Pinky_MALAYSIA70,Group Joiner - Error executing for the 'Pinky_MALAYSIA70' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
11/14/2022 01:41:11,Pinky_MALAYSIA33,Comment&Like - Error executing for the 'Pinky_MALAYSIA33' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/669531141125476
11/14/2022 01:41:27,Pinky_MALAYSIA44,Comment&Like - 'Pinky_MALAYSIA44' - Liking by using https://www.facebook.com/groups/534733661727844
11/14/2022 01:41:29,Pinky_MALAYSIA6,Group Joiner - Error executing for the 'Pinky_MALAYSIA6' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
11/14/2022 01:42:11,Pinky_MALAYSIA8,Comment&Like - Pinky_MALAYSIA8 - Finished operation
11/14/2022 01:42:15,Pinky_MALAYSIA16,Comment&Like - Pinky_MALAYSIA16 - Finished operation
11/14/2022 01:42:19,Pinky_MALAYSIA19,Comment&Like - 'Pinky_MALAYSIA19' - Liking by using https://www.facebook.com/groups/651468046494962/
11/14/2022 01:42:31,Pinky_MALAYSIA53,Comment&Like - 'Pinky_MALAYSIA53' - Liking by using https://www.facebook.com/groups/624827702618032/
11/14/2022 01:42:31,Pinky_MALAYSIA33,Comment&Like - Error executing for the 'Pinky_MALAYSIA33' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/460183919270756/
11/14/2022 01:42:49,Pinky_MALAYSIA46,Comment&Like - 'Pinky_MALAYSIA46' - Liking by using https://www.facebook.com/groups/460183919270756/
11/14/2022 01:42:54,Pinky_MALAYSIA19,Comment&Like - Error executing for the 'Pinky_MALAYSIA19' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/651468046494962/
11/14/2022 01:42:58,Pinky_MALAYSIA44,Comment&Like - Pinky_MALAYSIA44 - Finished operation
11/14/2022 01:43:22,Pinky_MALAYSIA69,Comment&Like - 'Pinky_MALAYSIA69' - Liking by using https://www.facebook.com/groups/624827702618032/
11/14/2022 01:43:44,Pinky_MALAYSIA19,Group Joiner - 'Pinky_MALAYSIA19' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/14/2022 01:43:51,Pinky_MALAYSIA33,Comment&Like - Error executing for the 'Pinky_MALAYSIA33' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/513992560177139/
11/14/2022 01:43:57,Pinky_MALAYSIA53,Comment&Like - Pinky_MALAYSIA53 - Finished operation
11/14/2022 01:43:58,Pinky_MALAYSIA69,Comment&Like - Error executing for the 'Pinky_MALAYSIA69' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/624827702618032/
11/14/2022 01:44:14,Pinky_MALAYSIA14,Comment&Like - 'Pinky_MALAYSIA14' - Liking by using https://www.facebook.com/groups/5106606936106939/
11/14/2022 01:44:21,Pinky_MALAYSIA19,Group Joiner - Error executing for the 'Pinky_MALAYSIA19' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
11/14/2022 01:44:25,Pinky_MALAYSIA46,Comment&Like - Pinky_MALAYSIA46 - Finished operation
11/14/2022 01:45:06,Pinky_MALAYSIA43,Comment&Like - 'Pinky_MALAYSIA43' - Liking by using https://www.facebook.com/groups/429397949131253/
11/14/2022 01:45:11,Pinky_MALAYSIA33,Comment&Like - Error executing for the 'Pinky_MALAYSIA33' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/669531141125476
11/14/2022 01:45:27,Pinky_MALAYSIA22,Comment&Like - 'Pinky_MALAYSIA22' - Liking by using https://www.facebook.com/groups/669531141125476
11/14/2022 01:45:35,Pinky_MALAYSIA14,Comment&Like - Pinky_MALAYSIA14 - Finished operation
11/14/2022 01:45:54,Pinky_MALAYSIA5,Comment&Like - 'Pinky_MALAYSIA5' - Liking by using https://www.facebook.com/groups/553820536427516/
11/14/2022 01:45:57,Pinky_MALAYSIA9,Comment&Like - 'Pinky_MALAYSIA9' - Liking by using https://www.facebook.com/groups/460183919270756/
11/14/2022 01:46:15,Pinky_MALAYSIA12,Comment&Like - 'Pinky_MALAYSIA12' - Liking by using https://www.facebook.com/groups/478072124277063/
11/14/2022 01:46:37,Pinky_MALAYSIA43,Comment&Like - Pinky_MALAYSIA43 - Finished operation
11/14/2022 01:47:01,Pinky_MALAYSIA22,Comment&Like - Pinky_MALAYSIA22 - Finished operation
11/14/2022 01:47:23,Pinky_MALAYSIA5,Comment&Like - Pinky_MALAYSIA5 - Finished operation
11/14/2022 01:47:25,Pinky_MALAYSIA70,Comment&Like - 'Pinky_MALAYSIA70' - Liking by using https://www.facebook.com/groups/3344076859208187/
11/14/2022 01:47:28,Pinky_MALAYSIA9,Comment&Like - Pinky_MALAYSIA9 - Finished operation
11/14/2022 01:48:01,Pinky_MALAYSIA70,Comment&Like - Error executing for the 'Pinky_MALAYSIA70' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/3344076859208187/
11/14/2022 01:48:01,Pinky_MALAYSIA12,Comment&Like - Pinky_MALAYSIA12 - Finished operation
11/14/2022 01:48:29,Pinky_MALAYSIA30,Comment&Like - 'Pinky_MALAYSIA30' - Liking by using https://www.facebook.com/groups/471878828235426
11/14/2022 01:49:05,Pinky_MALAYSIA54,Comment&Like - 'Pinky_MALAYSIA54' - Liking by using https://www.facebook.com/groups/697827292063612/
11/14/2022 01:49:24,Pinky_MALAYSIA52,Comment&Like - 'Pinky_MALAYSIA52' - Liking by using https://www.facebook.com/groups/1431949353999966
11/14/2022 01:49:42,Pinky_MALAYSIA3,Comment&Like - 'Pinky_MALAYSIA3' - Liking by using https://www.facebook.com/groups/669531141125476
11/14/2022 01:49:51,Pinky_MALAYSIA66,Comment&Like - 'Pinky_MALAYSIA66' - Liking by using https://www.facebook.com/groups/492319909620920
11/14/2022 01:50:03,Pinky_MALAYSIA30,Comment&Like - Pinky_MALAYSIA30 - Finished operation
11/14/2022 01:50:03,Pinky_MALAYSIA28,Comment&Like - 'Pinky_MALAYSIA28' - Liking by using https://www.facebook.com/groups/651468046494962/
11/14/2022 01:50:28,Pinky_MALAYSIA54,Comment&Like - Pinky_MALAYSIA54 - Finished operation
11/14/2022 01:50:30,Pinky_MALAYSIA27,Comment&Like - 'Pinky_MALAYSIA27' - Liking by using https://www.facebook.com/groups/1316600345817111/
11/14/2022 01:51:00,Pinky_MALAYSIA52,Comment&Like - Pinky_MALAYSIA52 - Finished operation
11/14/2022 01:51:01,Pinky_MALAYSIA35,Comment&Like - 'Pinky_MALAYSIA35' - Liking by using https://www.facebook.com/groups/511640393799618/
11/14/2022 01:51:07,Pinky_MALAYSIA3,Comment&Like - Pinky_MALAYSIA3 - Finished operation
11/14/2022 01:51:10,Pinky_MALAYSIA41,Comment&Like - 'Pinky_MALAYSIA41' - Liking by using https://www.facebook.com/groups/511640393799618/
11/14/2022 01:51:18,Pinky_MALAYSIA28,Comment&Like - Pinky_MALAYSIA28 - Finished operation
11/14/2022 01:51:24,Pinky_MALAYSIA66,Comment&Like - Pinky_MALAYSIA66 - Finished operation
11/14/2022 01:51:34,Pinky_MALAYSIA58,Comment&Like - 'Pinky_MALAYSIA58' - Liking by using https://www.facebook.com/groups/471878828235426
11/14/2022 01:51:46,Pinky_MALAYSIA60,Comment&Like - 'Pinky_MALAYSIA60' - Liking by using https://www.facebook.com/groups/416063824057495
11/14/2022 01:52:03,Pinky_MALAYSIA27,Comment&Like - Pinky_MALAYSIA27 - Finished operation
11/14/2022 01:52:25,Pinky_MALAYSIA25,Comment&Like - 'Pinky_MALAYSIA25' - Liking by using https://www.facebook.com/groups/416063824057495
11/14/2022 01:52:35,Pinky_MALAYSIA35,Comment&Like - Pinky_MALAYSIA35 - Finished operation
11/14/2022 01:52:45,Pinky_MALAYSIA41,Comment&Like - Pinky_MALAYSIA41 - Finished operation
11/14/2022 01:52:47,Pinky_MALAYSIA4,Group Joiner - 'Pinky_MALAYSIA4' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/14/2022 01:52:50,Pinky_MALAYSIA7,Comment&Like - 'Pinky_MALAYSIA7' - Liking by using https://www.facebook.com/groups/624827702618032/
11/14/2022 01:53:10,Pinky_MALAYSIA60,Comment&Like - Pinky_MALAYSIA60 - Finished operation
11/14/2022 01:53:10,Pinky_MALAYSIA58,Comment&Like - Pinky_MALAYSIA58 - Finished operation
11/14/2022 01:53:11,Pinky_MALAYSIA1,Comment&Like - 'Pinky_MALAYSIA1' - Liking by using https://www.facebook.com/groups/624827702618032/
11/14/2022 01:53:11,Pinky_MALAYSIA62,Comment&Like - 'Pinky_MALAYSIA62' - Liking by using https://www.facebook.com/groups/837593584260802/
11/14/2022 01:53:26,Pinky_MALAYSIA4,Group Joiner - Error executing for the 'Pinky_MALAYSIA4' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
11/14/2022 01:53:26,Pinky_MALAYSIA55,Comment&Like - 'Pinky_MALAYSIA55' - Liking by using https://www.facebook.com/groups/5480564762061522/
11/14/2022 01:53:48,Pinky_MALAYSIA25,Comment&Like - Pinky_MALAYSIA25 - Finished operation
11/14/2022 01:53:51,Pinky_MALAYSIA26,Comment&Like - 'Pinky_MALAYSIA26' - Liking by using https://www.facebook.com/groups/449196020632208/
11/14/2022 01:54:14,Pinky_MALAYSIA7,Comment&Like - Pinky_MALAYSIA7 - Finished operation
11/14/2022 01:54:15,Pinky_MALAYSIA57,Comment&Like - 'Pinky_MALAYSIA57' - Liking by using https://www.facebook.com/groups/5106606936106939/
11/14/2022 01:54:29,Pinky_MALAYSIA26,Comment&Like - Error executing for the 'Pinky_MALAYSIA26' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/449196020632208/
11/14/2022 01:54:30,Pinky_MALAYSIA48,Comment&Like - 'Pinky_MALAYSIA48' - Liking by using https://www.facebook.com/groups/3298767307028463
11/14/2022 01:54:39,Pinky_MALAYSIA1,Comment&Like - Pinky_MALAYSIA1 - Finished operation
11/14/2022 01:54:42,Pinky_MALAYSIA40,Group Joiner - 'Pinky_MALAYSIA40' - Executing using 'https://www.facebook.com/groups/619487189661079'
11/14/2022 01:54:47,Pinky_MALAYSIA62,Comment&Like - Pinky_MALAYSIA62 - Finished operation
11/14/2022 01:54:48,Pinky_MALAYSIA39,Comment&Like - 'Pinky_MALAYSIA39' - Liking by using https://www.facebook.com/groups/1319216465597534
11/14/2022 01:54:51,Pinky_MALAYSIA55,Comment&Like - Pinky_MALAYSIA55 - Finished operation
11/14/2022 01:54:51,Pinky_MALAYSIA51,Comment&Like - 'Pinky_MALAYSIA51' - Liking by using https://www.facebook.com/groups/627810285725361
11/14/2022 01:55:26,Pinky_MALAYSIA40,Group Joiner - Error executing for the 'Pinky_MALAYSIA40' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/619487189661079
11/14/2022 01:55:28,Pinky_MALAYSIA59,Comment&Like - 'Pinky_MALAYSIA59' - Liking by using https://www.facebook.com/groups/837593584260802/
11/14/2022 01:55:38,Pinky_MALAYSIA57,Comment&Like - Pinky_MALAYSIA57 - Finished operation
11/14/2022 01:55:40,Pinky_MALAYSIA68,Comment&Like - 'Pinky_MALAYSIA68' - Liking by using https://www.facebook.com/groups/429397949131253/
11/14/2022 01:56:06,Pinky_MALAYSIA48,Comment&Like - Pinky_MALAYSIA48 - Finished operation
11/14/2022 01:56:07,Pinky_MALAYSIA69,Group Joiner - 'Pinky_MALAYSIA69' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/14/2022 01:56:25,Pinky_MALAYSIA39,Comment&Like - Pinky_MALAYSIA39 - Finished operation
11/14/2022 01:56:25,Pinky_MALAYSIA56,Comment&Like - 'Pinky_MALAYSIA56' - Liking by using https://www.facebook.com/groups/416063824057495
11/14/2022 01:56:31,Pinky_MALAYSIA51,Comment&Like - Pinky_MALAYSIA51 - Finished operation
11/14/2022 01:56:31,Pinky_MALAYSIA13,Comment&Like - 'Pinky_MALAYSIA13' - Liking by using https://www.facebook.com/groups/511640393799618/
11/14/2022 01:56:46,Pinky_MALAYSIA69,Group Joiner - Error executing for the 'Pinky_MALAYSIA69' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
11/14/2022 01:56:47,Pinky_MALAYSIA24,Comment&Like - 'Pinky_MALAYSIA24' - Liking by using https://www.facebook.com/groups/471878828235426
11/14/2022 01:56:56,Pinky_MALAYSIA59,Comment&Like - Pinky_MALAYSIA59 - Finished operation
11/14/2022 01:56:59,Pinky_MALAYSIA20,Comment&Like - 'Pinky_MALAYSIA20' - Liking by using https://www.facebook.com/groups/492319909620920
